Index,pizza,egg-tomato,bean,Fish in oil,coca_cola,humberger,franch_frise,dessert,family_portrait_package,dumplings,营业额,净利润,成本
6172,490,478,505,114,665,692,654,761,29,23,39551,12788.8,26762.2
6173,452,604,615,110,574,494,621,651,76,20,40041,13102.6,26938.4
6174,128,988,309,41,354,448,573,350,54,5,27627,9261.3,18365.7
6175,109,467,259,144,528,722,623,561,87,19,34729,11304.4,23424.6
6176,168,828,247,34,592,734,847,523,49,5,32122,10471.2,21650.8
6177,180,969,301,117,442,589,653,531,27,21,34074,11285.6,22788.4
6178,305,479,492,141,616,688,548,635,99,11,39575,12908.8,26666.2
6179,440,719,569,149,738,861,921,731,22,25,44980,14664.9,30315.1
6180,254,565,427,146,495,598,689,548,28,29,34785,11392.7,23392.3
6181,399,992,236,146,606,702,767,645,32,25,42036,13778.7,28257.3
6182,138,593,212,121,521,613,671,453,21,25,29672,9663.4,20008.6
6183,451,461,463,81,534,571,514,579,21,5,32249,10486.6,21762.4
6184,112,598,527,146,413,627,492,545,47,20,33005,10935.5,22069.5
6185,156,748,632,61,582,778,887,511,21,19,33622,11098.8,22523.2
6186,372,596,483,46,585,683,660,629,41,24,34693,11319.3,23373.7
6187,316,717,272,50,766,958,921,638,87,24,40738,13219.7,27518.3
6188,142,986,357,28,520,641,568,458,40,27,30201,10050.3,20150.7
6189,106,606,495,140,359,497,425,485,76,11,31896,10596.5,21299.5
6190,364,948,342,103,582,610,509,626,25,17,36662,12050.2,24611.8
6191,223,469,485,34,459,625,726,464,87,14,31252,10262.9,20989.1
6192,366,703,672,69,446,520,592,573,96,9,37668,12486.7,25181.3
6193,242,759,616,69,417,504,559,451,63,25,32909,10996.2,21912.8
6194,184,503,503,57,345,474,387,396,27,10,24355,8099.3,16255.7
6195,214,878,353,80,472,649,643,552,33,7,33053,10907.6,22145.4
6196,212,455,586,99,648,922,1022,628,93,12,40757,13278.3,27478.7
6197,317,409,301,112,590,670,788,607,46,20,35078,11301,23777
6198,347,863,580,32,557,692,591,614,41,10,35318,11675.5,23642.5
6199,245,993,305,132,726,907,754,630,13,25,39914,13084.8,26829.2
6200,468,657,291,132,805,946,916,770,86,10,47182,15243.4,31938.6
6201,500,937,389,145,662,708,725,782,91,10,48146,15745.7,32400.3
6202,140,854,675,70,617,920,800,513,47,21,37013,12318.4,24694.6
6203,267,524,325,31,526,690,656,478,83,21,31764,10388.8,21375.2
6204,297,761,531,123,591,701,717,569,59,11,39146,12886,26260
6205,495,711,642,126,638,738,676,738,45,27,43902,14405.6,29496.4
6206,157,885,417,90,717,924,826,547,31,18,36935,12128.7,24806.3
6207,331,767,493,97,611,734,694,620,85,29,41037,13502.8,27534.2
6208,441,919,642,44,493,495,506,525,77,17,37346,12454.4,24891.6
6209,314,573,299,105,435,521,518,486,67,19,32871,10793.6,22077.4
6210,189,495,216,106,659,834,805,592,29,5,33037,10609.6,22427.4
6211,383,744,642,64,584,626,483,574,82,22,37953,12563.2,25389.8
6212,358,846,337,55,519,537,522,517,7,28,31134,10254.1,20879.9
6213,247,783,651,55,510,548,459,434,32,23,30682,10251.3,20430.7
6214,225,814,563,59,462,553,597,489,20,25,30971,10301.9,20669.1
6215,475,752,306,142,691,812,878,813,78,30,47610,15459.4,32150.6
6216,434,893,540,125,555,608,699,664,61,15,42707,14074.2,28632.8
6217,375,659,486,124,773,926,908,800,19,19,42809,13849,28960
6218,167,569,356,66,366,463,350,375,100,12,28144,9352.6,18791.4
6219,141,497,291,74,530,823,941,545,99,24,35761,11646.9,24114.1
6220,233,459,541,49,450,462,400,385,49,25,26478,8761.2,17716.8
6221,183,656,350,100,521,599,552,509,38,17,31098,10190.5,20907.5
6222,385,820,320,60,479,458,529,542,57,10,33468,10995.7,22472.3
6223,103,411,393,138,407,641,536,486,16,16,28184,9242.2,18941.8
6224,106,720,539,75,644,872,981,505,61,8,36162,11872.7,24289.3
6225,414,469,334,104,484,518,664,598,73,16,36052,11709.7,24342.3
6226,186,613,271,43,554,717,672,459,88,18,31913,10445.2,21467.8
6227,427,662,380,59,587,688,761,639,91,29,39908,13033.4,26874.6
6228,431,510,233,124,627,735,636,728,53,9,38747,12485.8,26261.2
6229,286,880,397,87,409,444,502,522,45,20,32987,10943.7,22043.3
6230,306,807,415,70,623,851,784,646,87,14,40713,13359.1,27353.9
6231,301,567,683,123,674,895,847,640,9,5,38437,12559.2,25877.8
6232,280,962,552,96,697,902,1011,668,55,21,43926,14441.4,29484.6
6233,398,532,525,28,760,877,891,633,3,27,35163,11363.8,23799.2
6234,174,966,697,122,483,701,648,506,64,7,38532,12913.9,25618.1
6235,377,610,280,54,784,891,967,642,10,26,36510,11726.6,24783.4
6236,381,491,351,27,631,685,716,569,91,18,35087,11367.5,23719.5
6237,122,636,626,40,648,875,888,547,9,24,31933,10466.5,21466.5
6238,371,915,285,94,579,643,684,666,55,28,39544,12951.5,26592.5
6239,285,673,623,116,738,901,844,728,58,13,42600,13895.5,28704.5
6240,482,704,547,136,621,559,573,647,6,9,38010,12414.1,25595.9
6241,479,873,472,102,737,915,761,850,73,19,47586,15538.4,32047.6
6242,165,507,314,142,435,462,600,435,87,24,32722,10730.5,21991.5
6243,291,952,562,55,737,968,882,659,72,10,42601,14015.4,28585.6
6244,202,449,572,90,627,798,717,561,86,14,36305,11864.8,24440.2
6245,407,633,626,73,525,457,522,580,24,27,33465,10999.7,22465.3
6246,348,551,482,67,642,865,779,698,52,22,38342,12473.8,25868.2
6247,443,934,355,55,742,814,705,666,67,7,41270,13480.4,27789.6
6248,394,638,440,35,585,620,577,555,83,18,35232,11538.7,23693.3
6249,406,926,299,112,476,527,613,592,64,16,38924,12826.8,26097.2
6250,406,876,420,123,531,544,575,573,56,24,39258,12958,26300
6251,178,451,666,112,614,768,790,532,32,15,34217,11193.5,23023.5
6252,281,990,205,47,405,477,485,494,98,30,34233,11380.4,22852.6
6253,315,957,403,118,478,601,741,556,22,7,36832,12170.3,24661.7
6254,431,958,323,36,513,450,343,469,68,16,33209,11018,22191
6255,330,975,531,93,516,507,542,558,37,10,35955,11923.1,24031.9
6256,290,715,233,89,610,715,616,539,43,26,34409,11233.7,23175.3
6257,291,972,700,111,673,917,920,734,13,20,43268,14268.1,28999.9
6258,310,599,270,36,726,938,903,586,33,28,35160,11365.5,23794.5
6259,395,601,210,41,764,920,951,638,47,12,37520,12053.7,25466.3
6260,321,447,316,87,522,637,503,607,41,17,31870,10334.4,21535.6
6261,357,590,346,92,465,529,463,526,80,19,34272,11257.9,23014.1
6262,421,753,667,48,532,564,649,581,15,28,34764,11484.3,23279.7
6263,414,879,498,96,760,890,798,711,56,11,44027,14397.9,29629.1
6264,300,481,572,137,492,607,490,594,13,17,33225,10897.6,22327.4
6265,150,824,526,52,543,709,638,490,90,24,35048,11646.8,23401.2
6266,406,825,285,110,753,919,806,757,1,21,40830,13230.2,27599.8
6267,151,694,482,89,530,688,750,515,19,14,31796,10449.1,21346.9
6268,257,586,210,102,651,903,760,712,96,7,39908,12909.7,26998.3
6269,304,972,565,123,504,625,565,584,83,27,41410,13797.2,27612.8
6270,226,437,662,137,650,926,999,678,35,23,40264,13112.8,27151.2
6271,154,671,529,82,566,718,834,539,68,7,35278,11575.5,23702.5
6272,474,956,309,99,576,489,593,617,52,24,39349,12908.6,26440.4
6273,281,497,222,114,740,960,968,707,29,18,38453,12322.1,26130.9
6274,476,596,695,91,733,816,812,794,17,24,41883,13610.9,28272.1
6275,358,429,328,143,479,435,432,574,3,22,30503,9879.3,20623.7
6276,114,922,530,98,418,645,627,461,71,22,35043,11749.5,23293.5
6277,500,999,546,67,858,949,1011,759,35,5,46285,15085.6,31199.4
6278,232,929,444,83,474,551,549,512,74,9,35113,11663.3,23449.7
6279,247,465,700,25,541,691,552,473,2,29,27509,9085.3,18423.7
6280,116,519,497,58,392,590,471,341,11,21,23776,7933.6,15842.4
6281,441,951,596,139,602,582,462,711,87,25,44991,14875.4,30115.6
6282,204,758,393,124,722,989,981,629,31,24,40428,13188.5,27239.5
6283,480,966,436,33,505,549,520,584,17,9,34158,11293.4,22864.6
6284,203,513,351,112,651,934,987,692,72,16,39917,12914.2,27002.8
6285,331,640,594,148,583,738,775,680,6,11,38747,12668.7,26078.3
6286,388,730,493,74,515,482,506,538,68,11,35053,11546.1,23506.9
6287,271,939,444,96,604,858,788,625,31,6,38885,12809.5,26075.5
6288,419,599,391,51,765,889,773,731,85,26,41477,13430.3,28046.7
6289,406,855,648,112,573,520,652,630,99,30,43393,14341.3,29051.7
6290,182,820,344,21,414,595,465,448,45,24,27938,9311.3,18626.7
6291,173,791,304,31,563,682,600,474,58,14,30411,9997.4,20413.6
6292,354,653,662,66,608,689,743,536,87,9,38586,12708.6,25877.4
6293,290,950,505,84,737,964,1010,666,69,28,44748,14699.1,30048.9
6294,158,693,559,28,663,892,873,564,69,18,35604,11680.1,23923.9
6295,227,698,211,142,510,596,663,520,47,24,34736,11357.3,23378.7
6296,259,558,312,46,599,749,835,569,12,13,30792,9939.3,20852.7
6297,288,687,520,33,488,517,436,502,72,23,31463,10415.9,21047.1
6298,244,656,375,82,536,703,668,567,3,10,31144,10165.7,20978.3
6299,180,875,283,101,666,859,793,550,37,7,36278,11869.6,24408.4
6300,198,742,414,66,622,867,798,527,86,7,37130,12200.9,24929.1
6301,383,642,499,123,639,702,753,662,2,11,37315,12130.5,25184.5
6302,461,745,383,48,610,704,557,612,65,23,37607,12330.2,25276.8
6303,377,912,499,65,610,679,648,584,77,15,39583,13067,26516
6304,214,854,382,125,520,745,674,604,83,16,39714,13110.1,26603.9
6305,142,620,655,104,660,982,854,613,84,23,40692,13394.9,27297.1
6306,171,898,595,26,684,904,789,535,42,6,34968,11554.4,23413.6
6307,168,979,279,60,400,533,595,379,85,6,31842,10634.7,21207.3
6308,422,695,461,107,635,689,611,680,67,7,40293,13152.6,27140.4
6309,169,810,657,97,445,500,388,423,3,18,28754,9655.9,19098.1
6310,389,427,507,113,579,668,535,685,9,19,34417,11163.2,23253.8
6311,162,492,215,89,482,575,664,412,59,16,28907,9409.3,19497.7
6312,283,717,623,107,433,518,422,499,83,5,35317,11765.8,23551.2
6313,389,562,395,128,543,523,447,597,49,6,35024,11413.9,23610.1
6314,145,437,421,146,529,769,747,541,75,16,36022,11772.1,24249.9
6315,330,553,596,132,674,750,746,717,18,10,38546,12509,26037
6316,211,756,214,84,682,898,883,581,36,18,36113,11729.4,24383.6
6317,161,490,365,38,462,623,567,395,74,26,28015,9227.4,18787.6
6318,476,522,558,82,537,594,568,608,10,27,34416,11259.9,23156.1
6319,183,655,484,80,580,760,720,563,96,13,36960,12139.5,24820.5
6320,101,622,641,32,640,928,968,517,79,6,35286,11596.5,23689.5
6321,387,441,346,33,487,556,472,556,5,14,26989,8739.1,18249.9
6322,398,990,275,149,689,771,615,760,27,9,42551,13883,28668
6323,453,904,615,85,796,932,948,747,73,18,47753,15637.7,32115.3
6324,447,948,303,139,643,675,704,770,64,27,45132,14742.3,30389.7
6325,108,607,269,29,621,921,793,459,90,10,32294,10551.6,21742.4
6326,119,701,602,23,528,765,631,380,26,6,27645,9218.2,18426.8
6327,287,949,696,70,486,607,617,525,62,25,37507,12553.7,24953.3
6328,137,569,678,75,630,985,1040,546,79,22,39077,12862.7,26214.3
6329,403,859,512,52,739,827,837,612,76,10,41663,13651,28012
6330,404,856,405,111,594,663,746,623,40,19,39928,13094.9,26833.1
6331,106,941,334,135,377,568,666,491,36,19,33515,11152.5,22362.5
6332,370,914,666,108,703,948,990,689,94,18,48601,16026.8,32574.2
6333,390,456,291,27,734,946,882,730,87,7,38833,12461.2,26371.8
6334,113,519,349,105,488,710,729,451,42,22,30709,10065.6,20643.4
6335,122,779,337,85,653,928,809,535,2,19,32898,10766.5,22131.5
6336,218,621,524,111,442,528,485,485,49,9,31738,10498.4,21239.6
6337,499,474,347,46,799,848,958,769,47,25,40304,12887,27417
6338,470,790,376,61,757,806,743,704,0,27,38189,12382.9,25806.1
6339,471,569,543,24,558,612,513,551,94,13,35787,11760.7,24026.3
6340,298,653,643,51,588,809,748,583,80,22,38227,12612.8,25614.2
6341,476,772,379,86,619,594,491,684,1,12,35288,11482.9,23805.1
6342,413,989,638,133,681,771,772,715,74,11,47115,15532.3,31582.7
6343,189,695,610,116,391,526,522,462,3,13,29823,9944.8,19878.2
6344,157,911,368,144,694,993,937,613,93,22,44780,14725.3,30054.7
6345,418,874,345,113,517,526,407,634,37,11,36552,12018.4,24533.6
6346,391,821,595,41,769,961,792,680,58,7,41406,13564.7,27841.3
6347,214,840,448,50,653,959,880,579,5,11,34771,11411,23360
6348,442,617,693,105,529,596,614,617,48,14,38559,12701.8,25857.2
6349,354,991,634,121,744,978,899,710,20,10,44875,14769.6,30105.4
6350,369,797,680,37,672,769,809,647,77,17,40658,13370.4,27287.6
6351,157,838,291,86,586,867,898,592,10,17,34592,11310.5,23281.5
6352,498,764,359,66,620,542,619,607,48,16,37033,12068.2,24964.8
6353,186,659,321,47,677,874,947,598,28,12,33565,10850.6,22714.4
6354,156,827,210,83,715,993,840,642,5,24,35283,11457.7,23825.3
6355,288,524,274,53,665,872,785,553,80,7,35449,11484.5,23964.5
6356,161,414,359,130,550,712,746,512,80,15,34677,11283.1,23393.9
6357,129,698,441,113,521,769,719,473,59,20,34801,11506.9,23294.1
6358,440,950,575,118,458,490,629,659,68,22,42135,13966,28169
6359,287,740,425,122,459,582,651,599,66,17,37508,12349.7,25158.3
6360,423,590,599,54,599,674,557,675,1,29,33996,11107.4,22888.6
6361,276,920,552,50,561,617,500,441,4,21,30763,10260.1,20502.9
6362,202,618,468,105,636,883,809,674,34,11,37013,12049.3,24963.7
6363,452,981,688,50,798,994,923,711,61,12,46204,15202.7,31001.3
6364,253,912,596,128,585,829,894,623,44,21,42144,13938.7,28205.3
6365,498,518,368,112,723,714,614,776,62,25,41426,13360.1,28065.9
6366,364,874,648,68,635,705,556,635,42,25,38439,12710.3,25728.7
6367,284,767,284,134,384,449,478,530,72,23,35152,11614.5,23537.5
6368,101,517,606,126,635,870,717,569,74,28,37442,12300.4,25141.6
6369,296,555,231,88,525,553,482,572,60,9,31794,10310.3,21483.7
6370,217,842,230,119,753,955,900,694,65,24,42246,13727.7,28518.3
6371,406,464,247,114,715,920,1017,757,59,5,41991,13458.2,28532.8
6372,293,944,347,26,503,659,642,555,36,14,32870,10857,22013
6373,334,633,643,31,792,956,834,706,13,26,37324,12132.1,25191.9
6374,342,908,371,115,589,647,519,657,87,26,41204,13567.3,27636.7
6375,382,917,417,21,464,437,334,523,100,12,33929,11275.8,22653.2
6376,274,442,273,133,733,930,932,716,54,20,40169,12897.6,27271.4
6377,295,742,550,46,456,494,445,479,98,12,33499,11139.4,22359.6
6378,375,640,244,69,438,485,579,551,89,12,34273,11203.1,23069.9
6379,230,617,374,127,568,702,651,564,21,7,33556,10941.8,22614.2
6380,288,992,397,127,415,506,416,486,20,16,33723,11267.4,22455.6
6381,332,773,572,130,546,713,621,635,87,6,41799,13801.7,27997.3
6382,136,829,377,133,552,763,697,541,62,26,37481,12377.2,25103.8
6383,466,409,692,139,572,602,597,745,1,5,37142,12053.6,25088.4
6384,289,573,597,105,449,568,704,568,16,27,33567,11047.9,22519.1
6385,191,492,541,135,641,812,815,649,79,20,39730,12944.3,26785.7
6386,365,412,280,134,621,760,779,685,9,5,35575,11404.6,24170.4
6387,252,446,674,78,605,722,818,594,37,6,34265,11156.5,23108.5
6388,450,804,585,120,565,507,579,647,20,21,38464,12644.7,25819.3
6389,140,631,367,113,680,955,935,598,14,18,35717,11600,24117
6390,493,487,553,96,520,460,577,582,17,8,33656,10961.3,22694.7
6391,465,902,403,71,618,692,750,682,53,16,40957,13412.7,27544.3
6392,159,422,387,56,457,591,682,404,18,23,25567,8350.3,17216.7
6393,362,476,209,119,702,962,863,703,31,25,39209,12616.8,26592.2
6394,163,936,653,29,515,747,700,495,87,10,35763,11961.7,23801.3
6395,325,912,591,39,585,685,643,525,85,27,38252,12716.8,25535.2
6396,378,724,689,54,616,673,576,604,86,25,39105,12918.7,26186.3
6397,264,726,348,64,551,638,766,565,47,21,34088,11135.2,22952.8
6398,347,865,236,31,565,565,492,557,24,11,30583,9992.9,20590.1
6399,234,796,211,53,643,865,838,573,59,25,36207,11812,24395
6400,476,995,681,109,530,467,477,662,27,11,39636,13144.6,26491.4
6401,159,912,568,43,381,544,520,425,33,19,29242,9851.6,19390.4
6402,246,517,243,81,584,714,679,572,84,21,34711,11258.5,23452.5
6403,295,680,672,116,460,576,666,557,62,19,37570,12451.3,25118.7
6404,423,873,524,29,643,625,594,549,97,5,38383,12650.6,25732.4
6405,318,462,241,121,771,916,1017,718,31,25,39646,12676,26970
6406,146,632,380,112,555,685,676,469,36,26,32234,10579.2,21654.8
6407,426,471,580,31,670,799,712,600,12,12,33372,10837.4,22534.6
6408,468,762,571,24,629,746,626,667,71,7,38907,12773,26134
6409,244,982,323,24,431,581,460,459,6,20,27849,9299.2,18549.8
6410,251,937,631,29,616,811,858,518,22,28,35662,11841.4,23820.6
6411,305,411,329,56,559,717,625,516,64,11,31665,10279.3,21385.7
6412,245,844,292,82,649,883,823,580,29,27,36908,12086.2,24821.8
6413,181,853,472,149,475,699,645,559,5,8,34904,11559.7,23344.3
6414,144,744,580,40,343,483,553,416,36,5,26933,9020.7,17912.3
6415,467,895,662,97,714,821,715,725,82,26,46779,15413.4,31365.6
6416,147,505,479,103,594,905,851,583,87,6,37548,12268.5,25279.5
6417,402,677,484,144,751,981,983,868,27,19,46161,14949.6,31211.4
6418,319,661,503,149,527,620,494,644,22,18,36416,11955.8,24460.2
6419,352,450,227,132,635,675,738,604,56,27,37084,11953.5,25130.5
6420,233,735,305,92,390,431,583,392,91,15,32358,10718.6,21639.4
6421,450,618,285,91,472,479,487,603,16,14,32269,10500,21769
6422,154,897,451,82,677,966,928,633,35,14,38558,12650.5,25907.5
6423,360,710,576,149,446,518,628,629,32,9,37804,12454.1,25349.9
6424,313,652,282,106,649,824,887,662,95,8,41490,13465.3,28024.7
6425,119,683,326,76,624,921,751,525,85,10,35594,11666.5,23927.5
6426,370,848,530,134,656,873,887,770,56,6,45537,14905,30632
6427,205,699,341,99,521,587,684,459,88,13,34674,11395.1,23278.9
6428,490,938,392,89,861,994,909,788,24,30,45956,14943.4,31012.6
6429,157,776,485,32,522,662,553,450,3,14,27026,8956.7,18069.3
6430,287,452,695,112,709,902,738,694,81,14,41349,13490.7,27858.3
6431,358,820,518,136,739,989,851,816,14,18,44380,14475.2,29904.8
6432,262,945,355,129,667,873,915,726,3,14,40512,13214.7,27297.3
6433,111,463,262,84,522,667,680,475,0,6,25698,8289.2,17408.8
6434,383,865,278,76,685,787,735,665,49,25,39666,12934.2,26731.8
6435,497,913,500,47,520,454,411,505,97,26,38008,12640.9,25367.1
6436,451,610,362,113,619,634,580,639,18,27,36532,11873.1,24658.9
6437,268,908,306,140,448,551,553,524,60,23,37020,12266.5,24753.5
6438,455,628,653,89,798,953,867,789,25,11,43045,13972,29073
6439,215,533,317,38,530,597,665,398,50,18,27945,9121.2,18823.8
6440,104,988,201,100,585,764,833,495,62,27,36399,11989.7,24409.3
6441,252,687,508,98,456,518,467,549,80,23,34819,11520.1,23298.9
6442,311,543,616,133,745,986,988,793,16,11,42316,13701.1,28614.9
6443,424,901,632,27,527,561,551,574,92,9,38094,12650.7,25443.3
6444,453,846,464,143,780,973,872,834,65,11,49130,16007.8,33122.2
6445,383,495,524,39,497,559,522,542,74,13,32705,10724.5,21980.5
6446,414,807,540,147,675,843,852,794,52,5,46120,15062.1,31057.9
6447,304,518,339,29,713,993,968,638,6,14,33736,10849.6,22886.4
6448,241,434,304,48,639,806,827,605,65,5,33253,10689.8,22563.2
6449,150,811,245,55,514,680,778,451,46,23,31253,10277.9,20975.1
6450,348,945,239,94,540,594,483,526,73,20,36955,12203.1,24751.9
6451,277,640,321,77,539,657,641,566,24,10,31749,10339.4,21409.6
6452,267,716,483,80,686,993,1028,712,43,17,41032,13369.6,27662.4
6453,349,934,510,107,628,813,893,701,90,6,45409,14926.4,30482.6
6454,284,775,252,51,522,621,485,504,94,28,34142,11254.2,22887.8
6455,459,749,505,143,605,698,639,727,40,23,42629,13965.7,28663.3
6456,251,941,343,131,606,842,844,708,12,12,39803,13024.6,26778.4
6457,481,788,676,146,589,523,626,663,95,12,45141,14870.5,30270.5
6458,138,419,610,136,651,851,857,638,98,11,40027,13037.7,26989.3
6459,291,784,682,85,643,849,758,582,71,6,40404,13353.3,27050.7
6460,210,803,513,96,454,560,609,470,11,24,31429,10446.1,20982.9
6461,201,733,251,115,365,451,499,464,40,14,29921,9876.8,20044.2
6462,182,692,369,59,684,875,755,547,28,9,32828,10690.5,22137.5
6463,113,731,351,113,447,523,504,399,26,5,28052,9278.5,18773.5
6464,369,707,449,73,537,495,607,555,77,9,35716,11705.2,24010.8
6465,429,997,666,40,510,481,437,579,36,29,35779,11942.7,23836.3
6466,360,868,381,83,402,452,340,483,92,14,34966,11655.2,23310.8
6467,207,798,299,64,607,723,619,515,18,13,31031,10155.9,20875.1
6468,500,537,624,47,621,538,491,656,34,9,34399,11191.1,23207.9
6469,159,591,571,129,561,859,844,578,59,27,38518,12679.8,25838.2
6470,474,848,340,69,672,649,665,662,67,17,40247,13124.2,27122.8
6471,281,498,459,34,552,702,636,536,72,16,32410,10593.8,21816.2
6472,380,889,326,49,741,996,998,709,44,30,42342,13800.6,28541.4
6473,296,580,641,83,734,911,902,601,58,26,40139,13124.8,27014.2
6474,275,642,553,123,654,777,845,591,91,26,41974,13762.3,28211.7
6475,346,552,282,30,578,672,789,517,42,30,32014,10386.2,21627.8
6476,421,505,292,108,654,823,697,756,23,26,38228,12323.5,25904.5
6477,158,811,277,65,636,958,1001,595,77,28,39016,12766.1,26249.9
